intersection_id,tollgate_id,time_window,avg_travel_time,pressure,sea_pressure,wind_direction,wind_speed,temperature,rel_humidity,precipitation,hours
C,3,2016/09/28 3:00,187.42,1004.5,1009.4,65,4.3,27.9,86,0,3
C,3,2016/09/28 6:00,988.72,1003.2,1008.1,92,7.5,26.2,94,5.5,6
C,3,2016/09/28 9:00,860.14,1004.2,1009.1,53,5.1,24.7,93,1.3,9
C,3,2016/09/28 12:00,1436.28,1006.1,1011,57,3.9,23.1,94,3,12
C,3,2016/09/28 15:00,1509.94,1006.7,1011.6,51,3.4,22.6,95,1.8,15
C,3,2016/09/28 18:00,1209.03,1005.6,1010.5,38,5.5,22,94,1.2,18
C,3,2016/09/28 21:00,309.38,1005.5,1010.5,29,4.1,21.5,95,0.5,21
C,3,2016/09/29 0:00,0,1007.8,1012.8,345,2.3,21.5,97,3.1,0
C,3,2016/09/29 3:00,190.79,1007.9,1012.9,359,5.1,21.6,96,0.4,3
C,3,2016/09/29 6:00,679.66,1006.4,1011.4,355,6.9,21,95,0.1,6
C,3,2016/09/29 9:00,778.37,1006.4,1011.4,356,4,20.6,96,1.4,9
C,3,2016/09/29 12:00,831.14,1007.6,1012.6,10,3.1,20.3,97,1.5,12
C,3,2016/09/29 15:00,1280.73,1007.9,1012.9,342,2.6,19.9,97,0.3,15
C,3,2016/09/29 18:00,813.89,1006.4,1011.4,354,1.8,19.6,97,0.2,18
C,3,2016/09/29 21:00,423.62,,,,,,,,21
C,3,2016/09/30 0:00,171.95,,,,,,,,0
C,3,2016/09/30 3:00,109.75,1007.3,1012.3,323,2.3,22.4,86,0,3
C,3,2016/09/30 6:00,819.77,1005.5,1010.5,164,1,24.7,80,0,6
C,3,2016/09/30 9:00,782.48,1006.2,1011.2,16,3.5,24.1,81,0,9
C,3,2016/09/30 12:00,1285.82,1008.4,1013.4,351,2.3,22.5,83,0,12
C,3,2016/09/30 15:00,1920.33,1008.9,1013.9,334,1.4,21.7,89,0,15
C,3,2016/09/30 18:00,1619.92,1008.8,1013.8,319,0.9,20.9,96,0,18
C,3,2016/09/30 21:00,1238.95,1008.6,1013.6,284,0.7,21,96,0,21
C,3,2016/10/01 0:00,1042.72,1009.4,1014.4,999017,0.1,22.3,93,0,0
C,3,2016/10/01 3:00,1092.22,1010,1015,188,1.1,25.1,82,0,3
C,3,2016/10/01 6:00,1524.22,1008.1,1013,222,1.4,27.3,75,0,6
C,3,2016/10/01 9:00,1565.72,1007.5,1012.4,99,1.1,28.1,74,0,9
C,3,2016/10/01 12:00,895.6,1009,1014,326,0.9,25.1,90,0,12
C,3,2016/10/01 15:00,840.94,1009.2,1014.1,322,2.2,24.1,94,0,15
C,3,2016/10/01 18:00,560.57,1008.3,1013.2,334,0.8,23.5,95,0,18
C,3,2016/10/01 21:00,790.51,1007.2,1012.1,172,2,23.7,95,0,21
C,3,2016/10/02 0:00,127.44,1007.8,1012.7,227,2.1,25.6,89,0,0
C,3,2016/10/02 3:00,297.35,1007,1011.9,220,2.9,30.1,64,0,3
C,3,2016/10/02 6:00,1011.4,1004.4,1009.3,208,2.3,32.8,52,0,6
C,3,2016/10/02 9:00,1364.31,1004.1,1009,235,1.4,29.9,66,0,9
C,3,2016/10/02 12:00,1459.45,1005.9,1010.8,9,5.9,25.8,79,0,12
C,3,2016/10/02 15:00,1721.42,1006.4,1011.3,358,2.3,23.2,93,0,15
C,3,2016/10/02 18:00,1312.99,1005.5,1010.4,5,1,22.7,91,0,18
C,3,2016/10/02 21:00,308.83,1005.6,1010.5,11,2.7,22.6,90,0,21
C,3,2016/10/03 0:00,122.34,1007.4,1012.3,13,2.6,22.4,85,0,0
C,3,2016/10/03 3:00,381.07,1007.9,1012.9,10,1.9,23.6,79,0,3
C,3,2016/10/03 6:00,276.91,1005.8,1010.7,35,2.6,25.4,72,0,6
C,3,2016/10/03 9:00,1929.29,1006.2,1011.2,44,3.6,24.2,79,0,9
C,3,2016/10/03 12:00,1494.89,1007.5,1012.5,29,1.8,24,78,0,12
C,3,2016/10/03 15:00,1455.36,1008.2,1013.2,62,3.1,23.1,76,0,15
C,3,2016/10/03 18:00,1242.34,1007.7,1012.7,347,1.3,20.8,80,0,18
C,3,2016/10/03 21:00,472.45,1007.5,1012.5,303,1.9,20.7,88,0,21
C,3,2016/10/04 0:00,241.45,1008,1013,330,2.3,21.6,84,0,0
C,3,2016/10/04 3:00,0,1007.4,1012.4,344,2,23.1,74,0,3
C,3,2016/10/04 6:00,684.78,1005.5,1010.5,329,1.3,24.5,71,0,6
C,3,2016/10/04 9:00,1303.35,1005.1,1010.1,327,1.5,23.9,75,0,9
C,3,2016/10/04 12:00,1505.92,1006.4,1011.4,330,1.3,22.9,78,0,12
C,3,2016/10/04 15:00,1617.31,1006.8,1011.8,310,1.5,22.6,80,0,15
C,3,2016/10/04 18:00,1057.06,1006.6,1011.6,335,2,20.3,90,0,18
C,3,2016/10/04 21:00,485.38,1007.9,1012.9,250,1.4,19.9,90,0,21
C,3,2016/10/05 0:00,677.15,1010,1015,32,0.9,22.7,80,0,0
C,3,2016/10/05 3:00,140.7,1010.2,1015.2,340,1.5,25.4,68,0,3
C,3,2016/10/05 6:00,1117.97,1009.2,1014.2,126,1.5,26.5,64,0,6
C,3,2016/10/05 9:00,1463.16,1009.4,1014.4,52,2.8,26.5,64,0,9
C,3,2016/10/05 12:00,1615.49,1011.5,1016.5,59,2,25.4,72,0,12
C,3,2016/10/05 15:00,1681.3,1012.3,1017.3,8,3.3,24.7,76,0,15
C,3,2016/10/05 18:00,1445.25,1012,1016.9,84,2,24.2,86,0,18
C,3,2016/10/05 21:00,990.48,1013,1018,37,2.7,22.8,82,0,21
C,3,2016/10/06 0:00,167.44,1014.9,1019.9,56,4.1,23.1,81,0,0
C,3,2016/10/06 3:00,0,1014.9,1019.9,53,4.7,25.2,69,0,3
C,3,2016/10/06 6:00,836.82,1013.4,1018.4,59,1.5,23.9,82,0.8,6
C,3,2016/10/06 9:00,1249.63,1014.2,1019.2,64,3.2,23,69,0,9
C,3,2016/10/06 12:00,1324.89,1015.1,1020.1,85,1.5,22.2,74,0,12
C,3,2016/10/06 15:00,1185.05,1014.2,1019.2,87,1.8,21.5,76,0,15
C,3,2016/10/06 18:00,1269.03,1012.8,1017.8,4,1.5,20.9,80,0,18
C,3,2016/10/06 21:00,636.31,1012,1017,25,2.3,20.1,81,0,21
C,3,2016/10/07 0:00,228.93,1012.5,1017.5,38,3.3,20.3,83,0,0
C,3,2016/10/07 3:00,527.58,1010.9,1015.9,331,1.8,20.2,92,0.3,3
C,3,2016/10/07 6:00,384.52,1009.1,1014.1,299,2.5,20,96,0,6
C,3,2016/10/07 9:00,897.23,1008.7,1013.7,310,1.5,20.4,97,0,9
C,3,2016/10/07 12:00,1727.13,1008.9,1013.9,319,1.8,20.7,98,0.6,12
C,3,2016/10/07 15:00,1912.22,1008.9,1013.9,353,2.5,20.9,98,2.5,15
C,3,2016/10/07 18:00,1049.5,1008.1,1013.1,342,4.1,20.4,97,2,18
C,3,2016/10/07 21:00,169.35,1008.2,1013.2,355,4.8,20,97,1.9,21
C,3,2016/10/08 0:00,227.48,1010.6,1015.6,2,4.2,19.4,94,1,0
C,3,2016/10/08 3:00,0,1011,1016,5,5.5,20.3,81,0,3
C,3,2016/10/08 6:00,446.72,1010.1,1015.1,17,3.6,22.1,72,0,6
C,3,2016/10/08 9:00,843.3,1011.1,1016.1,357,3.2,20.5,80,0,9
C,3,2016/10/08 12:00,932.13,1013.9,1019,41,4.6,20.2,66,0,12
C,3,2016/10/08 15:00,881.69,1014.9,1020,15,5.5,18.6,60,0,15
C,3,2016/10/08 18:00,461.81,1014.9,1020,340,2.4,16.4,73,0,18
C,3,2016/10/08 21:00,292.63,1015.2,1020.3,354,3.3,16.5,64,0,21
C,3,2016/10/09 0:00,0,1016.4,1021.5,1,4,17.5,66,0,0
C,3,2016/10/09 3:00,0,1016.1,1021.2,66,2.5,21.4,56,0,3
C,3,2016/10/09 6:00,422.13,1014,1019.1,54,3.5,21.7,49,0,6
C,3,2016/10/09 9:00,1277.71,1014.3,1019.4,28,5.6,20.4,55,0,9
C,3,2016/10/09 12:00,1263.53,1016.1,1021.2,52,6,18.8,58,0,12
C,3,2016/10/09 15:00,963.04,1016.3,1021.4,57,4.4,17.1,60,0,15
C,3,2016/10/09 18:00,1000.58,1015.4,1020.5,4,1.3,15.4,67,0,18
C,3,2016/10/09 21:00,118.89,1014.5,1019.6,333,2.5,14.1,80,0,21
C,3,2016/10/10 0:00,121.41,,,,,,,,0
C,3,2016/10/10 3:00,162.09,,,,,,,,3
C,3,2016/10/10 6:00,96.27,,,,,,,,6
C,3,2016/10/10 9:00,1218.89,,,,,,,,9
C,3,2016/10/10 12:00,561.87,,,,,,,,12
C,3,2016/10/10 15:00,1280.15,,,,,,,,15
C,3,2016/10/10 18:00,583.39,,,,,,,,18
C,3,2016/10/10 21:00,269.65,,,,,,,,21
C,3,2016/10/11 0:00,161.94,1015.5,1020.6,351,2.2,18.7,74,0,0
C,3,2016/10/11 3:00,156.45,1014.7,1019.7,45,3.5,21.2,66,0,3
C,3,2016/10/11 6:00,1129.13,1012.8,1017.8,64,3,23.8,50,0,6
C,3,2016/10/11 9:00,940.54,1013.2,1018.2,87,2.4,23,56,0,9
C,3,2016/10/11 12:00,1061.14,1015.1,1020.2,105,3.5,21.6,70,0,12
C,3,2016/10/11 15:00,1244.96,1015.9,1020.9,45,2.8,20.3,66,0,15
C,3,2016/10/11 18:00,886.5,1015.7,1020.7,347,2.3,18.8,73,0,18
C,3,2016/10/11 21:00,788.8,1016.7,1021.7,4,1.9,19.2,74,0,21
C,3,2016/10/12 0:00,0,1018.4,1023.5,56,4.5,19.9,60,0,0
C,3,2016/10/12 3:00,0,1018.3,1023.4,46,2.9,20.9,68,0,3
C,3,2016/10/12 6:00,835.94,1016.4,1021.5,100,3.1,22.1,59,0,6
C,3,2016/10/12 9:00,1105.68,1016.5,1021.6,39,3.7,21.2,57,0,9
C,3,2016/10/12 12:00,1243.74,1017.4,1022.5,360,1.4,20.4,63,0,12
C,3,2016/10/12 15:00,1255.09,1017,1022.1,326,1.6,19.3,78,0,15
C,3,2016/10/12 18:00,726.5,1016.1,1021.1,327,1.9,18.9,83,0,18
C,3,2016/10/12 21:00,0,1015.8,1020.9,14,2.3,19.3,79,0,21
C,3,2016/10/13 0:00,97.82,1017,1022.1,74,2,19.8,78,0,0
C,3,2016/10/13 3:00,184.94,1017.6,1022.7,39,3.7,21.4,64,0,3
C,3,2016/10/13 6:00,839.26,1015.2,1020.2,48,2.3,21.6,63,0,6
C,3,2016/10/13 9:00,854.45,1015.3,1020.3,46,2.3,21.3,61,0,9
C,3,2016/10/13 12:00,1091.54,1016.8,1021.9,24,2.2,20.3,69,0,12
C,3,2016/10/13 15:00,1196.73,1016.6,1021.6,41,1.8,19.8,71,0,15
C,3,2016/10/13 18:00,1014.84,1015.8,1020.9,352,1.5,19.1,75,0,18
C,3,2016/10/13 21:00,568.61,1015.9,1021,352,2.5,18,89,0.3,21
C,3,2016/10/14 0:00,372.71,1017.4,1022.5,46,3,18.4,88,0,0
C,3,2016/10/14 3:00,0,1017.8,1022.9,2,1.6,18.8,82,0,3
C,3,2016/10/14 6:00,381.69,1015.8,1020.9,359,1.9,18.5,84,0,6
C,3,2016/10/14 9:00,786.55,1015.5,1020.6,349,2,18.2,81,0,9
C,3,2016/10/14 12:00,880.33,1016.5,1021.6,1,1.4,18.3,83,0,12
C,3,2016/10/14 15:00,1301.4,1015.9,1021,354,1.8,18.2,87,0,15
C,3,2016/10/14 18:00,1235.27,1015.4,1020.5,202,1.1,18.4,89,0,18
C,3,2016/10/14 21:00,486.17,1015.2,1020.3,360,2.3,18.5,90,0,21
C,3,2016/10/15 0:00,219.82,1016.5,1021.6,35,2,19,95,0,0
C,3,2016/10/15 3:00,180.19,1015.8,1020.9,357,1.1,19.8,94,0.6,3
C,3,2016/10/15 6:00,343.13,1013.7,1018.8,334,1.5,20.3,96,0.1,6
C,3,2016/10/15 9:00,1506.73,1013.7,1018.8,333,2.2,20.3,96,0,9
C,3,2016/10/15 12:00,1368.79,1014.5,1019.6,344,0.9,20,97,0,12
C,3,2016/10/15 15:00,1620.94,1013.9,1019,999017,0,19.8,97,0,15
C,3,2016/10/15 18:00,1464.49,1012.9,1017.9,215,1.7,19.7,97,0,18
C,3,2016/10/15 21:00,851.57,1012.8,1017.8,216,3.2,19.6,97,0,21
C,3,2016/10/16 0:00,176.72,1013.9,1018.9,327,0.6,20.4,95,0,0
C,3,2016/10/16 3:00,0,1013.9,1018.9,342,2.2,24.6,76,0,3
C,3,2016/10/16 6:00,278.56,1011.7,1016.7,301,1.8,26.8,67,0,6
C,3,2016/10/16 9:00,1089.6,1011.7,1016.7,10,4.1,24.9,74,0,9
C,3,2016/10/16 12:00,1749.12,1013.8,1018.8,353,4.3,22.7,77,0,12
C,3,2016/10/16 15:00,1886.21,1014.7,1019.7,7,2.1,21.9,80,0,15
C,3,2016/10/16 18:00,1216.92,1014.5,1019.5,344,2,21.3,83,0,18
C,3,2016/10/16 21:00,534.35,1014.2,1019.2,35,3,20.4,81,0,21
C,3,2016/10/17 0:00,184.64,1015.6,1020.6,35,2.1,20.1,80,0,0
C,3,2016/10/17 3:00,0,1015.6,1020.6,104,1.5,19.6,90,0.1,3
C,3,2016/10/17 6:00,198.63,1013.4,1018.4,81,1.2,21.3,79,0,6
C,3,2016/10/17 9:00,588.25,1013.7,1018.7,109,1.1,20.9,79,0,9
C,3,2016/10/17 12:00,1056.06,1014.3,1019.4,17,0.7,19.6,87,0,12
C,3,2016/10/17 15:00,929.12,1014.7,1019.8,222,0.9,18.9,92,0,15
C,3,2016/10/17 18:00,1393.2,1014,1019,341,1.5,19.1,92,0,18
C,3,2016/10/17 21:00,690.22,1013.9,1018.9,322,2.5,19.3,90,0,21
C,1,2016/07/19 0:00,375.5,1000.9,1005.8,219,3.3,27.5,81,0,0
C,1,2016/07/19 3:00,187.3,1000.5,1005.3,212,3.8,31.7,65,0,3
C,1,2016/07/19 6:00,755.54,999.7,1004.5,239,1.9,31.8,64,0,6
C,1,2016/07/19 9:00,1492.04,998.7,1003.5,218,2,31.5,69,0,9
C,1,2016/07/19 12:00,923.46,1000.2,1005,215,0.7,30,77,0,12
C,1,2016/07/19 15:00,1380.85,1001,1005.8,202,1.5,29,80,0,15
C,1,2016/07/19 18:00,1123.5,999.6,1004.4,198,2.1,27.7,88,0,18
C,1,2016/07/19 21:00,283.51,999,1003.8,208,2,26.5,93,0,21
C,1,2016/07/20 0:00,135.02,1000.2,1005,200,2.9,30.3,72,0,0
C,1,2016/07/20 3:00,185.46,999.7,1004.5,207,5.4,34.8,48,0,3
C,1,2016/07/20 6:00,1107.04,998.7,1003.5,199,4.7,37.1,41,0,6
C,1,2016/07/20 9:00,1285.85,998.7,1003.5,217,3.4,37,40,0,9
C,1,2016/07/20 12:00,1127.6,1000.2,1005,224,2.5,33,53,0,12
C,1,2016/07/20 15:00,1555.96,1001.3,1006.1,208,2.1,30.6,63,0,15
C,1,2016/07/20 18:00,1260.58,1000.9,1005.7,210,2.5,29,69,0,18
C,1,2016/07/20 21:00,863.66,1001.7,1006.5,222,2.3,27.3,79,0,21
C,1,2016/07/21 0:00,146.28,1003,1007.8,197,1.8,31.1,63,0,0
C,1,2016/07/21 3:00,195.28,1002.4,1007.2,210,4.6,35.6,47,0,3
C,1,2016/07/21 6:00,501.7,1001.5,1006.3,205,4.7,37.2,44,0,6
C,1,2016/07/21 9:00,1507.12,1000.2,1005,195,3.2,37.6,42,0,9
C,1,2016/07/21 12:00,1312.53,1001,1005.8,258,1.6,33.5,53,0,12
C,1,2016/07/21 15:00,1747.2,1001.9,1006.7,208,3.2,31.4,66,0,15
C,1,2016/07/21 18:00,352.23,1001.7,1006.5,207,2.4,29.9,70,0,18
C,1,2016/07/21 21:00,558.1,1002.1,1006.9,199,2.5,29,75,0,21
C,1,2016/07/22 0:00,324.6,1003.2,1008,194,1.9,31.6,68,0,0
C,1,2016/07/22 3:00,277.64,1002.7,1007.5,212,3,35.5,51,0,3
C,1,2016/07/22 6:00,1023.8,1001,1005.8,220,3.6,37.6,45,0,6
C,1,2016/07/22 9:00,1029.32,1000,1004.8,226,1.9,37.2,45,0,9
C,1,2016/07/22 12:00,1558.26,1000.7,1005.5,238,1.7,33.4,54,0,12
C,1,2016/07/22 15:00,1392.82,1001.7,1006.5,190,1.6,31.3,67,0,15
C,1,2016/07/22 18:00,1230.92,1000.9,1005.7,205,2.1,29.8,74,0,18
C,1,2016/07/22 21:00,1169.45,1001.2,1006,207,1.3,27.7,83,0,21
C,1,2016/07/23 0:00,0,1002.7,1007.5,221,2.4,31.3,69,0,0
C,1,2016/07/23 3:00,0,1002.5,1007.3,169,2.6,36.2,52,0,3
C,1,2016/07/23 6:00,1188.8,1000.5,1005.3,206,1.8,38.3,42,0,6
C,1,2016/07/23 9:00,1072.41,999.7,1004.5,236,1.6,38,45,0,9
C,1,2016/07/23 12:00,1196.84,1000.9,1005.7,106,1.5,35.6,50,0,12
C,1,2016/07/23 15:00,1653.14,1001.9,1006.6,150,1.2,33.6,61,0,15
C,1,2016/07/23 18:00,795.24,1001.6,1006.3,213,1.1,31.1,71,0,18
C,1,2016/07/23 21:00,646.03,1002,1006.8,223,1.8,29,82,0,21
C,1,2016/07/24 0:00,0,1003.2,1008,225,1.2,32.1,70,0,0
C,1,2016/07/24 3:00,186.77,1003.3,1008,181,1.9,36.8,52,0,3
C,1,2016/07/24 6:00,1252.43,1001.6,1006.3,285,1.7,38.8,40,0,6
C,1,2016/07/24 9:00,1216.24,1001,1005.8,177,0.9,39.4,38,0,9
C,1,2016/07/24 12:00,1171.03,1001.8,1006.6,96,2.1,35,61,0,12
C,1,2016/07/24 15:00,1055.44,1003,1007.7,190,1.4,33.3,65,0,15
C,1,2016/07/24 18:00,872.89,1002.2,1006.9,113,0.5,31.1,72,0,18
C,1,2016/07/24 21:00,202.49,1002.8,1007.6,214,1.9,29.9,79,0,21
C,1,2016/07/25 0:00,149.26,1003.8,1008.6,185,1.6,32.1,73,0,0
C,1,2016/07/25 3:00,310.01,1003,1007.8,191,2.5,35.5,58,0,3
C,1,2016/07/25 6:00,900.91,1001,1005.7,198,2,38.8,43,0,6
C,1,2016/07/25 9:00,695.29,1000.2,1005,79,4.1,37.6,50,0,9
C,1,2016/07/25 12:00,989.67,1001.2,1006,80,2.8,35.4,53,0,12
C,1,2016/07/25 15:00,1549.99,1001.9,1006.7,271,0.6,32.9,69,0,15
C,1,2016/07/25 18:00,745,1000.9,1005.6,201,1.4,31.2,76,0,18
C,1,2016/07/25 21:00,306.33,1001.4,1006.2,235,1.7,29.6,82,0,21
C,1,2016/07/26 0:00,177.07,1002,1006.8,200,2.7,31.9,72,0,0
C,1,2016/07/26 3:00,226.93,1001,1005.7,180,2.7,36.2,56,0,3
C,1,2016/07/26 6:00,659.58,999,1003.7,254,2.2,38.4,43,0,6
C,1,2016/07/26 9:00,1208.13,998.2,1002.9,291,1.5,38.8,42,0,9
C,1,2016/07/26 12:00,1073.52,999.6,1004.4,197,1.1,32.3,57,0,12
C,1,2016/07/26 15:00,1085.43,1000.6,1005.4,352,0.7,31.5,61,0,15
C,1,2016/07/26 18:00,234.42,1000,1004.7,201,1.3,30.2,75,0,18
C,1,2016/07/26 21:00,0,1000.6,1005.4,184,1.5,29.5,80,0,21
C,1,2016/07/27 0:00,215.09,1001.5,1006.3,233,3.1,31.9,72,0,0
C,1,2016/07/27 3:00,119.32,1000.5,1005.3,209,2.8,36.6,54,0,3
C,1,2016/07/27 6:00,580.06,998.8,1003.5,189,1.7,38.6,42,0,6
C,1,2016/07/27 9:00,908.38,998.7,1003.4,240,2.8,38.2,42,0,9
C,1,2016/07/27 12:00,1146.25,1001.4,1006.2,135,1.6,31.5,55,0,12
C,1,2016/07/27 15:00,1308.45,1000.7,1005.5,221,2,30.8,58,0,15
C,1,2016/07/27 18:00,150.27,1001.1,1005.8,281,0.9,30.1,69,0,18
C,1,2016/07/27 21:00,1231.2,1001.1,1005.9,222,1.4,29.5,75,0,21
C,1,2016/07/28 0:00,207.24,1001.9,1006.7,242,1.7,31.9,70,0,0
C,1,2016/07/28 3:00,0,1001.5,1006.3,206,1.4,36.7,55,0,3
C,1,2016/07/28 6:00,583.57,1000.3,1005,202,3.3,38.6,43,0,6
C,1,2016/07/28 9:00,1359.1,999.7,1004.5,128,2,38,44,0,9
C,1,2016/07/28 12:00,1178.04,1000.4,1005.2,135,1.7,34.7,54,0,12
C,1,2016/07/28 15:00,1431.54,1001.5,1006.2,169,1.8,33.5,58,0,15
C,1,2016/07/28 18:00,777.31,1001.3,1006,228,2.7,30.7,70,0,18
C,1,2016/07/28 21:00,721.96,1001.4,1006.2,220,1.8,29.6,72,0,21
C,1,2016/07/29 0:00,189.53,1002.9,1007.7,216,2.4,31.9,65,0,0
C,1,2016/07/29 3:00,0,1002.7,1007.4,300,2.3,36.3,49,0,3
C,1,2016/07/29 6:00,572.71,1001,1005.7,27,2.4,38.3,43,0,6
C,1,2016/07/29 9:00,607.61,1000.3,1005.1,82,5.4,38,44,0,9
C,1,2016/07/29 12:00,1162.46,1001.7,1006.5,98,2.3,34.2,57,0,12
C,1,2016/07/29 15:00,1570.11,1002.2,1007,184,1.5,32.8,63,0,15
C,1,2016/07/29 18:00,940.35,1001.5,1006.2,230,0.9,30.9,71,0,18
C,1,2016/07/29 21:00,574.69,1002.1,1006.9,222,1.5,29.3,77,0,21
C,1,2016/07/30 0:00,165.42,1003.4,1008.2,213,1,31.9,66,0,0
C,1,2016/07/30 3:00,119.78,1003.3,1008.1,159,1.3,36.3,52,0,3
C,1,2016/07/30 6:00,1382.49,1002.1,1006.9,50,4,37,47,0,6
C,1,2016/07/30 9:00,1491.92,1000.6,1005.4,80,2.8,36.1,53,0,9
C,1,2016/07/30 12:00,1131.52,1001.9,1006.7,61,2.9,33.1,68,0,12
C,1,2016/07/30 15:00,1545.51,1003,1007.8,57,1.9,31.8,71,0,15
C,1,2016/07/30 18:00,905.04,1002.7,1007.5,162,2.4,30.7,68,0,18
C,1,2016/07/30 21:00,0,1002.5,1007.3,125,1.9,29.5,68,0,21
C,1,2016/07/31 0:00,0,1003.9,1008.7,161,3.4,31.2,63,0,0
C,1,2016/07/31 3:00,395.04,1003.7,1008.5,105,1,34.8,50,0,3
C,1,2016/07/31 6:00,902.41,1002,1006.8,39,3.4,35.8,49,0,6
C,1,2016/07/31 9:00,1619.59,1000.8,1005.6,81,4.9,34.4,60,0,9
C,1,2016/07/31 12:00,1487.67,1002.1,1006.9,64,4.4,31.7,65,0,12
C,1,2016/07/31 15:00,1601.76,1003.2,1008,126,1.9,30.4,65,0,15
C,1,2016/07/31 18:00,1656.58,1002.2,1007,115,1.9,29.2,70,0,18
C,1,2016/07/31 21:00,333.73,1002.8,1007.6,116,0.9,28.2,72,0,21
C,1,2016/08/01 0:00,522.32,1003.5,1008.3,102,1.8,31.7,61,0,0
C,1,2016/08/01 3:00,527.29,1002.4,1007.2,151,1.7,33.7,56,0,3
C,1,2016/08/01 6:00,919.52,1001.1,1005.9,65,2.5,34.4,56,0,6
C,1,2016/08/01 9:00,1320.27,1000.1,1004.9,80,2.1,34.5,59,0,9
C,1,2016/08/01 12:00,876.46,1000.9,1005.7,57,2,31,77,0,12
C,1,2016/08/01 15:00,1076.81,1001.8,1006.6,125,1.4,30.9,76,0,15
C,1,2016/08/01 18:00,379.4,1001.2,1006,177,2.5,30.3,69,0,18
C,1,2016/08/01 21:00,392.88,1000.9,1005.7,172,1.4,29.2,73,0,21
C,1,2016/08/02 0:00,189.1,1001.9,1006.7,195,1.7,30.8,65,0,0
C,1,2016/08/02 3:00,0,1001.8,1006.6,175,3,34.9,53,0,3
C,1,2016/08/02 6:00,1106.46,999.5,1004.3,216,2.8,37.3,44,0,6
C,1,2016/08/02 9:00,1507.93,998,1002.8,51,1.7,34.8,56,0,9
C,1,2016/08/02 12:00,1010.2,1000.1,1004.9,88,2.3,30.9,70,0,12
C,1,2016/08/02 15:00,1049.11,1003.1,1007.9,310,3.1,24.5,94,4.8,15
C,1,2016/08/02 18:00,962.02,1002.5,1007.3,221,1.8,24.7,96,3.6,18
C,1,2016/08/02 21:00,501.8,1001.5,1006.3,215,2.7,24.9,95,0.3,21
C,1,2016/08/03 0:00,0,1003.2,1008.1,227,0.7,26.2,89,0,0
C,1,2016/08/03 3:00,0,1003.9,1008.8,332,1.8,30.8,70,0,3
C,1,2016/08/03 6:00,1212.53,1002.4,1007.2,334,2.7,33,62,0,6
C,1,2016/08/03 9:00,1273.22,1001.8,1006.6,28,1.7,32.2,63,0,9
C,1,2016/08/03 12:00,1556.65,1003.2,1008.1,203,3.8,29.7,75,0,12
C,1,2016/08/03 15:00,1455.25,1004.2,1009.1,266,1.8,26.7,86,0,15
C,1,2016/08/03 18:00,582.78,1002.8,1007.6,226,1.8,26,85,0,18
C,1,2016/08/03 21:00,397.03,1003.5,1008.3,999017,0,25.6,89,0,21
C,1,2016/08/04 0:00,0,1004.5,1009.3,223,2.5,28.4,79,0,0
C,1,2016/08/04 3:00,0,1004.3,1009.1,207,2,31.7,66,0,3
C,1,2016/08/04 6:00,1161.95,1002.3,1007.1,302,2.3,34.8,53,0,6
C,1,2016/08/04 9:00,998.77,1001.9,1006.8,177,2.3,28.1,84,0.7,9
C,1,2016/08/04 12:00,1103.46,1004.3,1009.2,242,1.1,26.4,94,1.4,12
C,1,2016/08/04 15:00,1234.81,1004.4,1009.3,207,2.4,25.5,95,0,15
C,1,2016/08/04 18:00,1125.84,1004,1008.8,206,1.5,25.2,95,0,18
C,1,2016/08/04 21:00,86.59,1003.6,1008.5,273,0.5,24.9,94,0,21
C,1,2016/08/05 0:00,199.67,1004.5,1009.4,200,0.6,27.1,87,0,0
C,1,2016/08/05 3:00,142.1,1003.6,1008.5,280,1.9,31.5,70,0,3
C,1,2016/08/05 6:00,1491.65,1001.9,1006.7,88,1.6,33.7,57,0,6
C,1,2016/08/05 9:00,1337.63,1000.6,1005.4,999017,0,32.5,64,0,9
C,1,2016/08/05 12:00,993.03,1002,1006.8,305,2.9,29.5,76,0,12
C,1,2016/08/05 15:00,1652.3,1002.6,1007.4,303,1.9,29,79,0,15
C,1,2016/08/05 18:00,526.71,1001.5,1006.3,295,2.4,28.6,83,0,18
C,1,2016/08/05 21:00,325.79,1001.1,1005.9,295,1.9,27.3,89,0,21
C,1,2016/08/06 0:00,478.4,1001.4,1006.2,251,0.9,29,82,0,0
C,1,2016/08/06 3:00,0,1000.8,1005.6,290,1.7,32.3,65,0,3
C,1,2016/08/06 6:00,1253.43,999,1003.8,999017,0,28.1,88,2,6
C,1,2016/08/06 9:00,466.88,998.5,1003.3,96,1.7,30.3,77,0,9
C,1,2016/08/06 12:00,1445.17,999.2,1004,82,1.6,29.7,81,0,12
C,1,2016/08/06 15:00,1509.04,999.7,1004.5,103,1.8,28.6,79,0,15
C,1,2016/08/06 18:00,678.39,998.7,1003.5,111,1.4,27.7,81,0,18
C,1,2016/08/06 21:00,700.24,998.9,1003.7,110,1,26.9,88,0,21
C,1,2016/08/07 0:00,119.95,999.6,1004.4,170,2.9,29.4,73,0,0
C,1,2016/08/07 3:00,112.28,999.2,1004,109,1.5,33.5,57,0,3
C,1,2016/08/07 6:00,1015.6,997.7,1002.5,92,3.9,34.9,53,0,6
C,1,2016/08/07 9:00,856.88,997.1,1001.9,78,6.5,32.7,62,0,9
C,1,2016/08/07 12:00,1348.51,998.9,1003.7,72,3.3,30.5,69,0,12
